year,id,dist,passen,fare,bmktshr,ldist,y98,y99,y00,lfare,ldistsq,concen,lpassen
1997,1088,532,458,85,.71480006,6.2766433,0,0,0,4.4426513,39.396252,.71480006,6.1268692
1998,1088,532,437,101,.81580001,6.2766433,1,0,0,4.6151204,39.396252,.81580001,6.0799332
1999,1088,532,403,116,.73720002,6.2766433,0,1,0,4.7535901,39.396252,.73720002,5.9989367
2000,1088,532,421,122,.6663,6.2766433,0,0,1,4.8040209,39.396252,.6663,6.0426331
1997,1089,480,1663,61,.96419996,6.1737862,0,0,0,4.1108737,38.115635,.96419996,7.4163785
1998,1089,480,1870,70,.95749998,6.1737862,1,0,0,4.2484951,38.115635,.95749998,7.5336938
1999,1089,480,1891,77,.95649999,6.1737862,0,1,0,4.3438053,38.115635,.95649999,7.5448608
2000,1089,480,1969,82,.94669998,6.1737862,0,0,1,4.4067192,38.115635,.94669998,7.5852809
1997,1090,404,639,90,.95730001,6.0014148,0,0,0,4.4998097,36.016979,.95730001,6.4599047
1998,1090,404,471,137,.93650001,6.0014148,1,0,0,4.919981,36.016979,.93650001,6.1548581
1999,1090,404,608,112,.9619,6.0014148,0,1,0,4.7184987,36.016979,.9619,6.4101748
2000,1090,404,588,121,.96839994,6.0014148,0,0,1,4.7957907,36.016979,.96839994,6.3767271
1997,1091,605,983,86,.62970001,6.4052286,0,0,0,4.4543471,41.026955,.62970001,6.8906093
1998,1091,605,983,90,.667,6.4052286,1,0,0,4.4998097,41.026955,.667,6.8906093
1999,1091,605,1074,90,.63300002,6.4052286,0,1,0,4.4998097,41.026955,.63300002,6.9791451
2000,1091,605,1111,104,.55110002,6.4052286,0,0,1,4.6443911,41.026955,.55110002,7.0130157
1997,1092,650,174,87,.54320002,6.4769726,0,0,0,4.4659081,41.951176,.54320002,5.1590552
1998,1092,650,183,95,.48400003,6.4769726,1,0,0,4.5538769,41.951176,.48400003,5.209486
1999,1092,650,191,95,.56470001,6.4769726,0,1,0,4.5538769,41.951176,.56470001,5.2522736
2000,1092,650,196,104,.47839999,6.4769726,0,0,1,4.6443911,41.951176,.47839999,5.2781148
1997,1093,2369,163,327,.52069998,7.7702231,0,0,0,5.7899604,60.376369,.52069998,5.09375
1998,1093,2369,165,315,.51249999,7.7702231,1,0,0,5.7525725,60.376369,.51249999,5.1059456
1999,1093,2369,180,358,.63999999,7.7702231,0,1,0,5.8805332,60.376369,.63999999,5.1929569
2000,1093,2369,190,389,.65120006,7.7702231,0,0,1,5.9635792,60.376369,.65120006,5.2470241
1997,1094,1087,142,165,.69099998,6.9911771,0,0,0,5.1059456,48.876556,.69099998,4.9558272
1998,1094,1087,138,173,.73629999,6.9911771,1,0,0,5.1532917,48.876556,.73629999,4.9272537
1999,1094,1087,141,171,.67930001,6.9911771,0,1,0,5.1416636,48.876556,.67930001,4.94876
2000,1094,1087,152,183,.64660001,6.9911771,0,0,1,5.209486,48.876556,.64660001,5.0238805
1997,1095,626,717,86,.67470002,6.4393506,0,0,0,4.4543471,41.465237,.67470002,6.5750756
1998,1095,626,706,101,.73150003,6.4393506,1,0,0,4.6151204,41.465237,.73150003,6.5596151
1999,1095,626,626,118,.61979997,6.4393506,0,1,0,4.7706847,41.465237,.61979997,6.4393506
2000,1095,626,663,120,.64769995,6.4393506,0,0,1,4.7874918,41.465237,.64769995,6.4967752
1997,1096,599,693,90,.65639997,6.3952618,0,0,0,4.4998097,40.899372,.65639997,6.5410299
1998,1096,599,762,107,.6796,6.3952618,1,0,0,4.6728287,40.899372,.6796,6.6359468
1999,1096,599,700,118,.6631,6.3952618,0,1,0,4.7706847,40.899372,.6631,6.5510802
2000,1096,599,748,129,.58069998,6.3952618,0,0,1,4.8598123,40.899372,.58069998,6.617403
1997,1097,585,418,95,.91269994,6.3716121,0,0,0,4.5538769,40.597439,.91269994,6.0354815
1998,1097,585,420,107,.87230003,6.3716121,1,0,0,4.6728287,40.597439,.87230003,6.0402546
1999,1097,585,374,123,.83239996,6.3716121,0,1,0,4.8121843,40.597439,.83239996,5.9242558
2000,1097,585,418,134,.74199998,6.3716121,0,0,1,4.89784,40.597439,.74199998,6.0354815
1997,1098,588,535,94,.96339995,6.3767271,0,0,0,4.5432949,40.662647,.96339995,6.2822666
1998,1098,588,478,110,.96379995,6.3767271,1,0,0,4.7004805,40.662647,.96379995,6.1696105
1999,1098,588,437,116,.95819998,6.3767271,0,1,0,4.7535901,40.662647,.95819998,6.0799332
2000,1098,588,435,120,.93949997,6.3767271,0,0,1,4.7874918,40.662647,.93949997,6.075346
1997,1099,689,965,93,.64719999,6.5352411,0,0,0,4.5325994,42.709377,.64719999,6.872128
1998,1099,689,927,100,.66260004,6.5352411,1,0,0,4.6051702,42.709377,.66260004,6.8319535
1999,1099,689,984,98,.61489999,6.5352411,0,1,0,4.5849676,42.709377,.61489999,6.8916259
2000,1099,689,974,110,.6214,6.5352411,0,0,1,4.7004805,42.709377,.6214,6.8814111
1997,1100,546,211,89,.63429999,6.302619,0,0,0,4.4886365,39.723007,.63429999,5.3518581
1998,1100,546,202,96,.69449997,6.302619,1,0,0,4.5643482,39.723007,.69449997,5.3082676
1999,1100,546,207,95,.64099997,6.302619,0,1,0,4.5538769,39.723007,.64099997,5.3327188
2000,1100,546,198,102,.6329,6.302619,0,0,1,4.6249728,39.723007,.6329,5.2882671
1997,1101,601,119,109,.3488,6.3985949,0,0,0,4.6913481,40.942017,.3488,4.7791233
1998,1101,601,138,115,.6189,6.3985949,1,0,0,4.7449322,40.942017,.6189,4.9272537
1999,1101,601,156,118,.47389999,6.3985949,0,1,0,4.7706847,40.942017,.47389999,5.0498562
2000,1101,601,161,121,.53200001,6.3985949,0,0,1,4.7957907,40.942017,.53200001,5.0814042
1997,1102,1834,350,255,.64679998,7.5142546,0,0,0,5.5412636,56.464024,.64679998,5.857933
1998,1102,1834,388,244,.5722,7.5142546,1,0,0,5.4971681,56.464024,.5722,5.9610052
1999,1102,1834,312,276,.60860002,7.5142546,0,1,0,5.6204009,56.464024,.60860002,5.7430034
2000,1102,1834,386,268,.58579999,7.5142546,0,0,1,5.5909872,56.464024,.58579999,5.9558372
1997,1103,1131,180,165,.40130001,7.0308576,0,0,0,5.1059456,49.432957,.40130001,5.1929569
1998,1103,1131,194,169,.42990002,7.0308576,1,0,0,5.1298985,49.432957,.42990002,5.267858
1999,1103,1131,213,158,.3475,7.0308576,0,1,0,5.0625949,49.432957,.3475,5.3612924
2000,1103,1131,222,182,.41839999,7.0308576,0,0,1,5.2040067,49.432957,.41839999,5.4026775
1997,1104,1482,201,191,.22319999,7.3011479,0,0,0,5.2522736,53.306763,.22319999,5.3033047
1998,1104,1482,207,188,.32209998,7.3011479,1,0,0,5.2364421,53.306763,.32209998,5.3327188
1999,1104,1482,189,185,.2696,7.3011479,0,1,0,5.220356,53.306763,.2696,5.2417469
2000,1104,1482,184,205,.25709999,7.3011479,0,0,1,5.32301,53.306763,.25709999,5.2149358
1997,1105,1776,181,181,.30219999,7.4821191,0,0,0,5.1984968,55.982105,.30219999,5.1984968
1998,1105,1776,187,182,.28920001,7.4821191,1,0,0,5.2040067,55.982105,.28920001,5.2311087
1999,1105,1776,226,168,.2446,7.4821191,0,1,0,5.1239638,55.982105,.2446,5.4205351
2000,1105,1776,210,194,.30500001,7.4821191,0,0,1,5.267858,55.982105,.30500001,5.3471074
1997,1106,483,158,104,.7421,6.1800165,0,0,0,4.6443911,38.192604,.7421,5.0625949
1998,1106,483,149,115,.72250003,6.1800165,1,0,0,4.7449322,38.192604,.72250003,5.0039463
1999,1106,483,152,116,.6961,6.1800165,0,1,0,4.7535901,38.192604,.6961,5.0238805
2000,1106,483,133,122,.7572,6.1800165,0,0,1,4.8040209,38.192604,.7572,4.8903489
1997,1107,1377,325,229,.5812,7.2276626,0,0,0,5.433722,52.239105,.5812,5.7838254
1998,1107,1377,373,212,.37180001,7.2276626,1,0,0,5.3565865,52.239105,.37180001,5.9215784
1999,1107,1377,379,204,.49380001,7.2276626,0,1,0,5.31812,52.239105,.49380001,5.9375362
2000,1107,1377,375,227,.44069999,7.2276626,0,0,1,5.4249501,52.239105,.44069999,5.9269261
1997,1108,447,2917,66,.58249998,6.1025586,0,0,0,4.1896548,37.241222,.58249998,7.9783111
1998,1108,447,2910,69,.5977,6.1025586,1,0,0,4.2341065,37.241222,.5977,7.9759083
1999,1108,447,2870,76,.56189996,6.1025586,0,1,0,4.3307333,37.241222,.56189996,7.9620671
2000,1108,447,2754,86,.49590001,6.1025586,0,0,1,4.4543471,37.241222,.49590001,7.9208097
1997,1109,417,1978,67,.65709996,6.0330863,0,0,0,4.2046928,36.398129,.65709996,7.5898414
1998,1109,417,2125,72,.63120002,6.0330863,1,0,0,4.2766662,36.398129,.63120002,7.6615272
1999,1109,417,2247,77,.66170001,6.0330863,0,1,0,4.3438053,36.398129,.66170001,7.7173514
2000,1109,417,2338,89,.66640002,6.0330863,0,0,1,4.4886365,36.398129,.66640002,7.757051
1997,1110,1050,1301,126,.67930001,6.9565454,0,0,0,4.8362818,48.393524,.67930001,7.1708884
1998,1110,1050,1287,129,.75139999,6.9565454,1,0,0,4.8598123,48.393524,.75139999,7.160069
1999,1110,1050,1384,138,.7335,6.9565454,0,1,0,4.9272537,48.393524,.7335,7.2327332
2000,1110,1050,1460,153,.73330003,6.9565454,0,0,1,5.0304379,48.393524,.73330003,7.2861919
1997,1111,1027,130,134,.32080001,6.9343972,0,0,0,4.89784,48.085865,.32080001,4.8675346
1998,1111,1027,138,136,.5589,6.9343972,1,0,0,4.9126549,48.085865,.5589,4.9272537
1999,1111,1027,137,133,.47459999,6.9343972,0,1,0,4.8903489,48.085865,.47459999,4.919981
2000,1111,1027,152,147,.51289999,6.9343972,0,0,1,4.9904327,48.085865,.51289999,5.0238805
1997,1112,2091,167,230,.25760001,7.6453977,0,0,0,5.4380794,58.452106,.25760001,5.1179938
1998,1112,2091,183,224,.29069999,7.6453977,1,0,0,5.4116459,58.452106,.29069999,5.209486
1999,1112,2091,204,209,.27989998,7.6453977,0,1,0,5.3423343,58.452106,.27989998,5.31812
2000,1112,2091,234,207,.27320001,7.6453977,0,0,1,5.3327188,58.452106,.27320001,5.4553213
1997,1113,367,454,58,.79930001,5.9053617,0,0,0,4.0604429,34.873295,.79930001,6.1180973
1998,1113,367,449,65,.82879996,5.9053617,1,0,0,4.1743875,34.873295,.82879996,6.1070228
1999,1113,367,555,65,.89269996,5.9053617,0,1,0,4.1743875,34.873295,.89269996,6.3189683
2000,1113,367,535,68,.90930003,5.9053617,0,0,1,4.2195077,34.873295,.90930003,6.2822666
1997,1114,2256,575,316,.41999999,7.7213488,0,0,0,5.7557421,59.619228,.41999999,6.3543701
1998,1114,2256,570,338,.4637,7.7213488,1,0,0,5.8230457,59.619228,.4637,6.3456364
1999,1114,2256,559,367,.5316,7.7213488,0,1,0,5.9053617,59.619228,.5316,6.3261495
2000,1114,2256,638,386,.46090001,7.7213488,0,0,1,5.9558372,59.619228,.46090001,6.4583383
1997,1115,372,1906,80,.68550003,5.9188938,0,0,0,4.3820267,35.033302,.68550003,7.552762
1998,1115,372,1483,92,.96279997,5.9188938,1,0,0,4.5217886,35.033302,.96279997,7.3018222
1999,1115,372,1657,89,.65580004,5.9188938,0,1,0,4.4886365,35.033302,.65580004,7.4127641
2000,1115,372,1539,115,.58130002,5.9188938,0,0,1,4.7449322,35.033302,.58130002,7.3388882
1997,1116,262,345,92,.85960001,5.5683446,0,0,0,4.5217886,31.006462,.85960001,5.8435445
1998,1116,262,324,94,.98559999,5.5683446,1,0,0,4.5432949,31.006462,.98559999,5.7807436
1999,1116,262,298,123,.95910001,5.5683446,0,1,0,4.8121843,31.006462,.95910001,5.6970935
2000,1116,262,321,122,.9763,5.5683446,0,0,1,4.8040209,31.006462,.9763,5.771441
1997,1117,678,2275,95,.59960002,6.5191474,0,0,0,4.5538769,42.499283,.59960002,7.7297354
1998,1117,678,2275,95,.60750002,6.5191474,1,0,0,4.5538769,42.499283,.60750002,7.7297354
1999,1117,678,2407,94,.58319998,6.5191474,0,1,0,4.5432949,42.499283,.58319998,7.7861366
2000,1117,678,2133,120,.60070002,6.5191474,0,0,1,4.7874918,42.499283,.60070002,7.6652846
1997,1118,733,215,95,.79530001,6.5971456,0,0,0,4.5538769,43.522331,.79530001,5.3706379
1998,1118,733,212,96,.83459997,6.5971456,1,0,0,4.5643482,43.522331,.83459997,5.3565865
1999,1118,733,225,94,.75999999,6.5971456,0,1,0,4.5432949,43.522331,.75999999,5.4161005
2000,1118,733,178,111,.7924,6.5971456,0,0,1,4.7095304,43.522331,.7924,5.1817837
1997,1119,2395,311,264,.2499,7.7811384,0,0,0,5.5759492,60.546116,.2499,5.7397928
1998,1119,2395,318,250,.30090001,7.7811384,1,0,0,5.521461,60.546116,.30090001,5.7620516
1999,1119,2395,345,248,.2967,7.7811384,0,1,0,5.5134287,60.546116,.2967,5.8435445
2000,1119,2395,331,246,.30360001,7.7811384,0,0,1,5.5053315,60.546116,.30360001,5.8021183
1997,1120,752,205,100,.44679999,6.6227365,0,0,0,4.6051702,43.860638,.44679999,5.32301
1998,1120,752,213,105,.53110003,6.6227365,1,0,0,4.6539602,43.860638,.53110003,5.3612924
1999,1120,752,198,116,.45930001,6.6227365,0,1,0,4.7535901,43.860638,.45930001,5.2882671
2000,1120,752,184,126,.4172,6.6227365,0,0,1,4.8362818,43.860638,.4172,5.2149358
1997,1121,1466,181,129,.3854,7.2902927,0,0,0,4.8598123,53.148369,.3854,5.1984968
1998,1121,1466,94,198,.33180001,7.2902927,1,0,0,5.2882671,53.148369,.33180001,4.5432949
1999,1121,1466,113,174,.2933,7.2902927,0,1,0,5.1590552,53.148369,.2933,4.7273879
2000,1121,1466,95,212,.30919999,7.2902927,0,0,1,5.3565865,53.148369,.30919999,4.5538769
1997,1122,2421,1562,400,.65029997,7.7919359,0,0,0,5.9914646,60.714264,.65029997,7.3537221
1998,1122,2421,1325,430,.71099997,7.7919359,1,0,0,6.0637851,60.714264,.71099997,7.189168
1999,1122,2421,1251,492,.71949995,7.7919359,0,1,0,6.1984787,60.714264,.71949995,7.1316986
2000,1122,2421,1434,518,.6749,7.7919359,0,0,1,6.2499752,60.714264,.6749,7.2682228
1997,1123,342,2218,67,.53790003,5.8348107,0,0,0,4.2046928,34.045017,.53790003,7.704361
1998,1123,342,2370,70,.57200003,5.8348107,1,0,0,4.2484951,34.045017,.57200003,7.7706451
1999,1123,342,2430,75,.52270001,5.8348107,0,1,0,4.3174882,34.045017,.52270001,7.7956467
2000,1123,342,2309,92,.50959998,5.8348107,0,0,1,4.5217886,34.045017,.50959998,7.7445698
1997,1124,697,1458,84,.68900001,6.5467854,0,0,0,4.4308167,42.860397,.68900001,7.284821
1998,1124,697,1561,82,.72230005,6.5467854,1,0,0,4.4067192,42.860397,.72230005,7.3530817
1999,1124,697,1823,80,.67089999,6.5467854,0,1,0,4.3820267,42.860397,.67089999,7.5082388
2000,1124,697,1869,102,.6275,6.5467854,0,0,1,4.6249728,42.860397,.6275,7.5331588
1997,1125,742,126,89,.36160001,6.6093493,0,0,0,4.4886365,43.683498,.36160001,4.8362818
1998,1125,742,129,93,.6067,6.6093493,1,0,0,4.5325994,43.683498,.6067,4.8598123
1999,1125,742,116,96,.66510004,6.6093493,0,1,0,4.5643482,43.683498,.66510004,4.7535901
2000,1125,742,132,110,.57480001,6.6093493,0,0,1,4.7004805,43.683498,.57480001,4.882802
1997,1126,722,256,104,.48150003,6.5820251,0,0,0,4.6443911,43.323055,.48150003,5.5451775
1998,1126,722,221,117,.377,6.5820251,1,0,0,4.7621741,43.323055,.377,5.3981628
1999,1126,722,215,128,.42740002,6.5820251,0,1,0,4.8520303,43.323055,.42740002,5.3706379
2000,1126,722,259,129,.30689999,6.5820251,0,0,1,4.8598123,43.323055,.30689999,5.556828
1997,1127,2404,193,401,.41939998,7.7848892,0,0,0,5.9939613,60.6045,.41939998,5.2626901
1998,1127,2404,368,351,.43169999,7.7848892,1,0,0,5.8607864,60.6045,.43169999,5.908083
1999,1127,2404,324,447,.59319997,7.7848892,0,1,0,6.1025586,60.6045,.59319997,5.7807436
2000,1127,2404,352,520,.60710001,7.7848892,0,0,1,6.253829,60.6045,.60710001,5.8636312
1997,1128,978,829,161,.74120003,6.8855095,0,0,0,5.0814042,47.41024,.74120003,6.7202201
1998,1128,978,1035,136,.67879999,6.8855095,1,0,0,4.9126549,47.41024,.67879999,6.9421568
1999,1128,978,1112,149,.69260001,6.8855095,0,1,0,5.0039463,47.41024,.69260001,7.0139155
2000,1128,978,1305,159,.75580001,6.8855095,0,0,1,5.0689044,47.41024,.75580001,7.1739583
1997,1129,2279,206,371,.3689,7.731492,0,0,0,5.9162021,59.77597,.3689,5.3278761
1998,1129,2279,263,304,.2951,7.731492,1,0,0,5.7170277,59.77597,.2951,5.572154
1999,1129,2279,206,350,.33860001,7.731492,0,1,0,5.857933,59.77597,.33860001,5.3278761
2000,1129,2279,207,396,.32229999,7.731492,0,0,1,5.9814143,59.77597,.32229999,5.3327188
1997,1130,224,1959,56,.34909999,5.4116459,0,0,0,4.0253515,29.285912,.34909999,7.5801892
1998,1130,224,2079,58,.69370002,5.4116459,1,0,0,4.0604429,29.285912,.69370002,7.6396422
1999,1130,224,2078,57,.66800004,5.4116459,0,1,0,4.0430512,29.285912,.66800004,7.6391611
2000,1130,224,1900,70,.60600001,5.4116459,0,0,1,4.2484951,29.285912,.60600001,7.5496092
1997,1131,2525,187,233,.2714,7.8339963,0,0,0,5.4510384,61.371498,.2714,5.2311087
1998,1131,2525,210,212,.22149999,7.8339963,1,0,0,5.3565865,61.371498,.22149999,5.3471074
1999,1131,2525,242,200,.2313,7.8339963,0,1,0,5.2983174,61.371498,.2313,5.4889379
2000,1131,2525,273,214,.2325,7.8339963,0,0,1,5.3659759,61.371498,.2325,5.6094718
1997,1132,1217,252,133,.46810001,7.1041441,0,0,0,4.8903489,50.468864,.46810001,5.529429
1998,1132,1217,232,147,.55869997,7.1041441,1,0,0,4.9904327,50.468864,.55869997,5.4467373
1999,1132,1217,287,140,.51020002,7.1041441,0,1,0,4.9416423,50.468864,.51020002,5.659482
2000,1132,1217,400,131,.70169997,7.1041441,0,0,1,4.8751974,50.468864,.70169997,5.9914646
1997,1133,2310,538,343,.4948,7.7450027,0,0,0,5.8377304,59.985069,.4948,6.2878585
1998,1133,2310,545,361,.5747,7.7450027,1,0,0,5.8888779,59.985069,.5747,6.300786
1999,1133,2310,587,400,.58899999,7.7450027,0,1,0,5.9914646,59.985069,.58899999,6.3750248
2000,1133,2310,609,405,.6128,7.7450027,0,0,1,6.0038872,59.985069,.6128,6.4118185
1997,1134,1157,267,129,.57069999,7.0535855,0,0,0,4.8598123,49.753067,.57069999,5.5872488
1998,1134,1157,249,157,.67769998,7.0535855,1,0,0,5.0562458,49.753067,.67769998,5.5174527
1999,1134,1157,267,143,.52579999,7.0535855,0,1,0,4.9628448,49.753067,.52579999,5.5872488
2000,1134,1157,234,171,.49770001,7.0535855,0,0,1,5.1416636,49.753067,.49770001,5.4553213
1997,1135,786,333,150,.61080003,6.6669569,0,0,0,5.0106354,44.448315,.61080003,5.8081427
1998,1135,786,339,159,.63,6.6669569,1,0,0,5.0689044,44.448315,.63,5.8260002
1999,1135,786,321,169,.60830003,6.6669569,0,1,0,5.1298985,44.448315,.60830003,5.771441
2000,1135,786,335,192,.60619998,6.6669569,0,0,1,5.2574954,44.448315,.60619998,5.8141303
1997,1136,1559,336,185,.5751,7.3518,0,0,0,5.220356,54.048962,.5751,5.817111
1998,1136,1559,321,221,.61080003,7.3518,1,0,0,5.3981628,54.048962,.61080003,5.771441
1999,1136,1559,342,211,.56760001,7.3518,0,1,0,5.3518581,54.048962,.56760001,5.8348107
2000,1136,1559,367,224,.5402,7.3518,0,0,1,5.4116459,54.048962,.5402,5.9053617
1997,1137,1737,442,249,.6699,7.4599147,0,0,0,5.5174527,55.650326,.6699,6.09131
1998,1137,1737,446,264,.69279999,7.4599147,1,0,0,5.5759492,55.650326,.69279999,6.1003189
1999,1137,1737,440,287,.68400002,7.4599147,0,1,0,5.659482,55.650326,.68400002,6.0867748
2000,1137,1737,449,307,.70569998,7.4599147,0,0,1,5.7268476,55.650326,.70569998,6.1070228
1997,1138,1718,155,238,.65760005,7.448916,0,0,0,5.4722705,55.486347,.65760005,5.0434251
1998,1138,1718,143,259,.63260001,7.448916,1,0,0,5.556828,55.486347,.63260001,4.9628448
1999,1138,1718,167,256,.64489996,7.448916,0,1,0,5.5451775,55.486347,.64489996,5.1179938
2000,1138,1718,170,272,.61009997,7.448916,0,0,1,5.6058021,55.486347,.61009997,5.1357985
1997,1139,1571,167,264,.7489,7.3594675,0,0,0,5.5759492,54.161762,.7489,5.1179938
1998,1139,1571,164,304,.7744,7.3594675,1,0,0,5.7170277,54.161762,.7744,5.0998664
1999,1139,1571,189,270,.71720004,7.3594675,0,1,0,5.5984221,54.161762,.71720004,5.2417469
2000,1139,1571,159,298,.70519996,7.3594675,0,0,1,5.6970935,54.161762,.70519996,5.0689044
1997,1140,1711,341,250,.65860003,7.4448333,0,0,0,5.521461,55.425541,.65860003,5.8318825
1998,1140,1711,342,278,.72199994,7.4448333,1,0,0,5.6276212,55.425541,.72199994,5.8348107
1999,1140,1711,373,255,.68690002,7.4448333,0,1,0,5.5412636,55.425541,.68690002,5.9215784
2000,1140,1711,391,297,.67559999,7.4448333,0,0,1,5.6937323,55.425541,.67559999,5.9687076
1997,1141,869,463,142,.5733,6.767343,0,0,0,4.9558272,45.796932,.5733,6.1377273
1998,1141,869,447,162,.64529997,6.767343,1,0,0,5.0875964,45.796932,.64529997,6.1025586
1999,1141,869,508,144,.59710002,6.767343,0,1,0,4.9698133,45.796932,.59710002,6.2304816
2000,1141,869,546,177,.58939999,6.767343,0,0,1,5.1761498,45.796932,.58939999,6.302619
1997,1142,351,307,66,.61250001,5.8607864,0,0,0,4.1896548,34.348816,.61250001,5.7268476
1998,1142,351,301,72,.5352,5.8607864,1,0,0,4.2766662,34.348816,.5352,5.7071104
1999,1142,351,319,67,.52490002,5.8607864,0,1,0,4.2046928,34.348816,.52490002,5.7651911
2000,1142,351,303,78,.53029996,5.8607864,0,0,1,4.356709,34.348816,.53029996,5.7137327
1997,1143,713,391,262,.88349998,6.5694814,0,0,0,5.5683446,43.158085,.88349998,5.9687076
1998,1143,713,405,259,.87879997,6.5694814,1,0,0,5.556828,43.158085,.87879997,6.0038872
1999,1143,713,761,168,.67870003,6.5694814,0,1,0,5.1239638,43.158085,.67870003,6.6346335
2000,1143,713,471,297,.85410005,6.5694814,0,0,1,5.6937323,43.158085,.85410005,6.1548581
1997,1144,1105,147,147,.68269998,7.0076008,0,0,0,4.9904327,49.106468,.68269998,4.9904327
1998,1144,1105,160,130,.66170001,7.0076008,1,0,0,4.8675346,49.106468,.66170001,5.0751739
1999,1144,1105,152,136,.56720001,7.0076008,0,1,0,4.9126549,49.106468,.56720001,5.0238805
2000,1144,1105,169,134,.62349999,7.0076008,0,0,1,4.89784,49.106468,.62349999,5.1298985
1997,1145,298,184,183,.88019997,5.6970935,0,0,0,5.209486,32.456875,.88019997,5.2149358
1998,1145,298,170,200,.91730005,5.6970935,1,0,0,5.2983174,32.456875,.91730005,5.1357985
1999,1145,298,166,200,.94889998,5.6970935,0,1,0,5.2983174,32.456875,.94889998,5.1119876
2000,1145,298,162,193,.95099998,5.6970935,0,0,1,5.2626901,32.456875,.95099998,5.0875964
1997,1146,200,227,97,.98230004,5.2983174,0,0,0,4.5747108,28.072168,.98230004,5.4249501
1998,1146,200,239,110,.97730005,5.2983174,1,0,0,4.7004805,28.072168,.97730005,5.4764633
1999,1146,200,243,97,.98030001,5.2983174,0,1,0,4.5747108,28.072168,.98030001,5.4930615
2000,1146,200,228,118,.98660004,5.2983174,0,0,1,4.7706847,28.072168,.98660004,5.4293456
1997,1147,814,802,150,.58200002,6.7019606,0,0,0,5.0106354,44.916275,.58200002,6.6871085
1998,1147,814,881,135,.58990002,6.7019606,1,0,0,4.9052749,44.916275,.58990002,6.7810578
1999,1147,814,1073,124,.57459998,6.7019606,0,1,0,4.8202815,44.916275,.57459998,6.9782138
2000,1147,814,1142,142,.6415,6.7019606,0,0,1,4.9558272,44.916275,.6415,7.0405364
1997,1148,1948,190,295,.43520001,7.5745583,0,0,0,5.6869755,57.373932,.43520001,5.2470241
1998,1148,1948,238,257,.51190001,7.5745583,1,0,0,5.5490761,57.373932,.51190001,5.4722705
1999,1148,1948,213,296,.56169999,7.5745583,0,1,0,5.6903596,57.373932,.56169999,5.3612924
2000,1148,1948,198,311,.42720002,7.5745583,0,0,1,5.7397928,57.373932,.42720002,5.2882671
1997,1149,857,493,147,.70889997,6.753438,0,0,0,4.9904327,45.608925,.70889997,6.2005091
1998,1149,857,523,142,.77970004,6.753438,1,0,0,4.9558272,45.608925,.77970004,6.2595816
1999,1149,857,441,146,.74650002,6.753438,0,1,0,4.9836068,45.608925,.74650002,6.089045
2000,1149,857,556,145,.81220001,6.753438,0,0,1,4.9767337,45.608925,.81220001,6.3207684
